
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年01月01日","2025年07月08日","8549","1","8549"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/05/27","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7039.7,--,--,"2025/05/29",--
"2025/05/27","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7039.8,--,--,"2025/05/29",--
"2025/05/27","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,7102.1,--,--,"2025/05/29",--
"2025/05/27","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,7030,--,--,"2025/05/29",--
"2025/05/27","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",400,7031,--,--,"2025/05/29",--
"2025/05/27","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7102,--,--,"2025/05/29",--
"2025/05/27","川崎重工業","7012","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,9881.7,29,--,"2025/05/29",1461
"2025/05/27","川崎重工業","7012","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,9882,29,--,"2025/05/29",371
"2025/05/28","ＤＩＣ","4631","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2963,45,--,"2025/05/30",1575
"2025/05/28","ＤＩＣ","4631","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2963,22,--,"2025/05/30",778
"2025/05/28","牧野フライス製作所","6135","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,11400,760,--,"2025/05/30",148240
"2025/05/28","豊田自動織機","6201","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,17825,421,--,"2025/05/30",-47921
"2025/05/28","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,17860,685,--,"2025/05/30",-2185
"2025/05/28","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,17825,685,--,"2025/05/30",-5685
"2025/05/28","阪和興業","8078","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,5273,158,--,"2025/05/30",10142
"2025/05/28","澁澤倉庫","9304","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3885,116,--,"2025/05/30",7884
"2025/05/28","ＤＩＣ","4631","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2955,--,--,"2025/05/30",--
"2025/05/28","ＤＩＣ","4631","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2954.9,--,--,"2025/05/30",--
"2025/05/28","豊田自動織機","6201","東証",信用新規買,"6ヶ月"," 特定 ","--",200,17785,--,--,"2025/05/30",--
"2025/05/28","豊田自動織機","6201","東証",信用新規買,"6ヶ月"," 特定 ","--",100,17840,--,--,"2025/05/30",--
"2025/05/28","豊田自動織機","6201","東証",信用新規買,"6ヶ月"," 特定 ","--",100,17830,--,--,"2025/05/30",--
"2025/05/29","ディスコ","6146","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,34780,218,--,"2025/06/02",-14218
"2025/05/29","ディスコ","6146","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,34920,--,--,"2025/06/02",--
"2025/05/29","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7471.2,--,--,"2025/06/02",--
"2025/05/30","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7330,93,--,"2025/06/03",-14213
"2025/05/30","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7330.1,296,--,"2025/06/03",22504
"2025/05/30","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7330,296,--,"2025/06/03",22504
"2025/05/30","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7330,46,--,"2025/06/03",-4746
"2025/05/30","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7330,45,--,"2025/06/03",-3005
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2757.1,16,--,"2025/06/03",4004
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2757,16,--,"2025/06/03",3984
"2025/05/30","トヨタ自動車","7203","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2748.5,16,--,"2025/06/03",3164
"2025/05/30","トヨタ自動車","7203","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2748.5,33,--,"2025/06/03",6307
"2025/05/30","トヨタ自動車","7203","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2748.5,16,--,"2025/06/03",3154
"2025/05/30","トヨタ自動車","7203","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2748.5,16,--,"2025/06/03",3144
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2757,16,--,"2025/06/03",3994
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",600,2757,101,--,"2025/06/03",23959
"2025/05/30","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7357.4,--,--,"2025/06/03",--
"2025/05/30","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7359.6,--,--,"2025/06/03",--
"2025/05/30","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7377,--,--,"2025/06/03",--
"2025/05/30","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7357.4,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2716.8,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2716.7,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2716.9,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2717,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",600,2716.9,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2716.9,--,--,"2025/06/03",--
"2025/05/30","トヨタ自動車","7203","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2716.8,--,--,"2025/06/03",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.4,18,--,"2025/06/04",-1478
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用返済売,"6ヶ月"," 特定 ","申告",600,3018,114,--,"2025/06/04",-15714
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.1,18,--,"2025/06/04",-1508
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.1,19,--,"2025/06/04",-2409
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.5,18,--,"2025/06/04",-1468
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.2,18,--,"2025/06/04",-1398
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.1,18,--,"2025/06/04",-1508
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3018,19,--,"2025/06/04",-2519
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.1,18,--,"2025/06/04",-2308
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.4,18,--,"2025/06/04",-1378
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.1,19,--,"2025/06/04",-2409
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3018.6,18,--,"2025/06/04",-1358
"2025/06/02","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7085,91,--,"2025/06/04",-27331
"2025/06/02","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7085,91,--,"2025/06/04",-27331
"2025/06/02","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7085,44,--,"2025/06/04",-4204
"2025/06/02","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7085,135,--,"2025/06/04",-37245
"2025/06/02","レーザーテック","6920","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,14271.1,81,--,"2025/06/04",4029
"2025/06/02","レーザーテック","6920","PTS（O）",信用返済売,"無期限"," 特定 ","申告",100,14271.3,81,--,"2025/06/04",4049
"2025/06/02","レーザーテック","6920","PTS（X）",信用返済売,"無期限"," 特定 ","申告",100,14257,83,--,"2025/06/04",-33883
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3452,21,--,"2025/06/04",-4001
"2025/06/02","Ｔ＆Ｄホールディングス","8795","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,3452,43,--,"2025/06/04",-8023
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3452.1,21,--,"2025/06/04",-3991
"2025/06/02","Ｔ＆Ｄホールディングス","8795","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3451,21,--,"2025/06/04",-4221
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,3452,65,--,"2025/06/04",-12005
"2025/06/02","Ｔ＆Ｄホールディングス","8795","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3452,21,--,"2025/06/04",-4011
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3043,--,--,"2025/06/04",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",300,3032,--,--,"2025/06/04",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",600,3044,--,--,"2025/06/04",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",200,3042,--,--,"2025/06/04",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",400,3033,--,--,"2025/06/04",--
"2025/06/02","ＴＯＹＯ　ＴＩＲＥ","5105","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3041,--,--,"2025/06/04",--
"2025/06/02","豊田自動織機","6201","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,18139.5,--,--,"2025/06/04",--
"2025/06/02","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7126.6,--,--,"2025/06/04",--
"2025/06/02","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,7208.7,--,--,"2025/06/04",--
"2025/06/02","レーザーテック","6920","東証",信用新規買,"無期限"," 特定 ","--",100,14595,--,--,"2025/06/04",--
"2025/06/02","レーザーテック","6920","東証",信用新規買,"無期限"," 特定 ","--",200,14230,--,--,"2025/06/04",--
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3491.8,--,--,"2025/06/04",--
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3491.9,--,--,"2025/06/04",--
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",400,3491.8,--,--,"2025/06/04",--
"2025/06/02","Ｔ＆Ｄホールディングス","8795","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,3491.9,--,--,"2025/06/04",--
"2025/06/02","Ｔ＆Ｄホールディングス","8795","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3493,--,--,"2025/06/04",--
"2025/06/03","エムスリー","2413","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2168.3,13,--,"2025/06/05",-2333
"2025/06/03","エムスリー","2413","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2168,27,--,"2025/06/05",-4667
"2025/06/03","エムスリー","2413","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2168.2,13,--,"2025/06/05",-2333
"2025/06/03","エムスリー","2413","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2168.1,13,--,"2025/06/05",-2333
"2025/06/03","エムスリー","2413","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2168.3,27,--,"2025/06/05",-4547
"2025/06/03","エムスリー","2413","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2168,13,--,"2025/06/05",-2313
"2025/06/03","エムスリー","2413","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2168,13,--,"2025/06/05",-2353
"2025/06/03","エムスリー","2413","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2168.2,13,--,"2025/06/05",-2333
"2025/06/03","ディスコ","6146","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,32774,205,--,"2025/06/05",-9805
"2025/06/03","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7287,137,--,"2025/06/05",-16337
"2025/06/03","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7288,137,--,"2025/06/05",-16037
"2025/06/03","川崎重工業","7012","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,10725.5,67,--,"2025/06/05",-2267
"2025/06/03","川崎重工業","7012","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,10725.5,134,--,"2025/06/05",-4534
"2025/06/03","エムスリー","2413","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2190.9,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,2191.2,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,2191,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2191.4,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2191.3,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,2191.5,--,--,"2025/06/05",--
"2025/06/03","エムスリー","2413","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,2191.4,--,--,"2025/06/05",--
"2025/06/03","ディスコ","6146","東証",信用新規買,"6ヶ月"," 特定 ","--",100,32870,--,--,"2025/06/05",--
"2025/06/03","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",600,7341,--,--,"2025/06/05",--
"2025/06/03","川崎重工業","7012","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,10747.5,--,--,"2025/06/05",--
"2025/06/03","川崎重工業","7012","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,10747.5,--,--,"2025/06/05",--
"2025/06/03","ｅＭＡＸＩＳ　Ｓｌｉｍ　国内株式（ＴＯＰＩＸ）",,,投信金額買付,"--"," NISA(つ) ","--",9270,21576,--,--,"2025/06/06",20000
"2025/06/04","住友ファーマ","4506","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,932,17,--,"2025/06/06",943
"2025/06/04","住友ファーマ","4506","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,932,11,--,"2025/06/06",629
"2025/06/04","住友ファーマ","4506","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",300,932,17,--,"2025/06/06",943
"2025/06/04","住友ファーマ","4506","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,932,5,--,"2025/06/06",305
"2025/06/04","住友ファーマ","4506","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,932,5,--,"2025/06/06",305
"2025/06/04","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3357.7,21,--,"2025/06/06",-1441
"2025/06/04","住友金属鉱山","5713","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3357.7,21,--,"2025/06/06",-1451
"2025/06/04","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3357.6,21,--,"2025/06/06",-1461
"2025/06/04","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3357.4,21,--,"2025/06/06",-1481
"2025/06/04","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3357.5,21,--,"2025/06/06",-1471
"2025/06/04","ジャパンエンジンコーポレーション","6016","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,4815,58,--,"2025/06/06",24942
"2025/06/04","豊田自動織機","6201","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,16145.5,2023,--,"2025/06/06",-159473
"2025/06/04","豊田自動織機","6201","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,16145.5,2023,--,"2025/06/06",-159473
"2025/06/04","豊田自動織機","6201","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,16140,941,--,"2025/06/06",-169941
"2025/06/04","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,16140,942,--,"2025/06/06",-170942
"2025/06/04","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,16145,2023,--,"2025/06/06",-159523
"2025/06/04","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,16145,939,--,"2025/06/06",-164939
"2025/06/04","豊田自動織機","6201","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,16140,339,--,"2025/06/06",-200289
"2025/06/04","豊田自動織機","6201","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,16140,939,--,"2025/06/06",-165439
"2025/06/04","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.5,46,--,"2025/06/06",-4296
"2025/06/04","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7565,141,--,"2025/06/06",819
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.5,46,--,"2025/06/06",-4286
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,7448.1,93,--,"2025/06/06",-8673
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,7448.1,93,--,"2025/06/06",-8873
"2025/06/04","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,7448.1,93,--,"2025/06/06",-8873
"2025/06/04","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.6,46,--,"2025/06/06",-4276
"2025/06/04","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,7448,140,--,"2025/06/06",-13340
"2025/06/04","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7565,47,--,"2025/06/06",253
"2025/06/04","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7565,47,--,"2025/06/06",263
"2025/06/04","アドバンテスト","6857","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448,46,--,"2025/06/06",-4336
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.6,46,--,"2025/06/06",-4256
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.6,46,--,"2025/06/06",-4226
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.6,46,--,"2025/06/06",-4266
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,7448.1,93,--,"2025/06/06",-8673
"2025/06/04","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.1,46,--,"2025/06/06",-4326
"2025/06/04","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7448.8,46,--,"2025/06/06",-4256
"2025/06/04","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14340,1073,--,"2025/06/06",16927
"2025/06/04","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14340.5,1074,--,"2025/06/06",15726
"2025/06/04","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14340,1074,--,"2025/06/06",15636
"2025/06/04","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,14352.1,179,--,"2025/06/06",-5619
"2025/06/04","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14352.1,89,--,"2025/06/06",-2819
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2372,29,--,"2025/06/06",6591
"2025/06/04","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1386
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,2277,70,--,"2025/06/06",6430
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",1500,2273,212,--,"2025/06/06",13288
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2372,14,--,"2025/06/06",3316
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2372,43,--,"2025/06/06",9977
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,2277,42,--,"2025/06/06",4158
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2277,28,--,"2025/06/06",2372
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",600,2277,84,--,"2025/06/06",7716
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1386
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2371,29,--,"2025/06/06",6371
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2277,28,--,"2025/06/06",2792
"2025/06/04","名村造船所","7014","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1426
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277.3,14,--,"2025/06/06",1316
"2025/06/04","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1396
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2277,28,--,"2025/06/06",2772
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1416
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277.1,14,--,"2025/06/06",1296
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2372.1,14,--,"2025/06/06",3356
"2025/06/04","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",500,2279.3,70,--,"2025/06/06",7580
"2025/06/04","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2372.1,14,--,"2025/06/06",3346
"2025/06/04","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1406
"2025/06/04","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1286
"2025/06/04","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2277,14,--,"2025/06/06",1396
"2025/06/04","サンリオ","8136","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,6761.1,41,--,"2025/06/06",3779
"2025/06/04","サンリオ","8136","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,6761,83,--,"2025/06/06",7517
"2025/06/04","サンリオ","8136","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,6761.1,42,--,"2025/06/06",3768
"2025/06/04","サンリオ","8136","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,6746.3,84,--,"2025/06/06",-5224
"2025/06/04","サンリオ","8136","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,6761,209,--,"2025/06/06",18791
"2025/06/04","サンリオ","8136","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,6746,169,--,"2025/06/06",-10569
"2025/06/04","サンリオ","8136","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,6746,42,--,"2025/06/06",-2642
"2025/06/04","サンリオ","8136","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,6746.3,41,--,"2025/06/06",2289
"2025/06/04","サンリオ","8136","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,6746.1,84,--,"2025/06/06",-5264
"2025/06/04","住友ファーマ","4506","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",500,928.8,--,--,"2025/06/06",--
"2025/06/04","住友ファーマ","4506","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,928.9,--,--,"2025/06/06",--
"2025/06/04","住友ファーマ","4506","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,928.9,--,--,"2025/06/06",--
"2025/06/04","住友ファーマ","4506","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",300,928.8,--,--,"2025/06/06",--
"2025/06/04","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3372,--,--,"2025/06/06",--
"2025/06/04","住友金属鉱山","5713","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3372,--,--,"2025/06/06",--
"2025/06/04","住友金属鉱山","5713","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3371.9,--,--,"2025/06/06",--
