
約定履歴照会

商品指定,約定開始年月日,約定終了年月日,明細数,明細指定開始,明細指定終了
"すべての商品","2025年06月05日","2025年07月04日","926","1","926"

（注）明細数はご指定された期間の合計です。

約定日,銘柄,銘柄コード,市場,取引,期限,預り,課税,約定数量,約定単価,手数料/諸経費等,税額,受渡日,受渡金額/決済損益
"2025/06/05","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2064,--,--,"2025/06/09",--
"2025/06/05","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2076,--,--,"2025/06/09",--
"2025/06/05","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2076,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,1967.8,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1973,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","東証",信用新規売,"6ヶ月"," 特定 ","--",200,1973,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",200,1943.1,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1943.2,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1943.3,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1973.1,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,1973.1,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1967.9,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",200,1967.9,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,1943.2,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1943,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","東証",信用新規売,"6ヶ月"," 特定 ","--",100,1943,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","東証",信用新規売,"6ヶ月"," 特定 ","--",300,1942,--,--,"2025/06/09",--
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",100,1968,--,--,"2025/06/09",--
"2025/06/05","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3331.1,84,--,"2025/06/09",-4174
"2025/06/05","住友金属鉱山","5713","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3331.1,84,--,"2025/06/09",-4174
"2025/06/05","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",500,3330,421,--,"2025/06/09",-21921
"2025/06/05","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,3331,252,--,"2025/06/09",-12852
"2025/06/05","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,3329,84,--,"2025/06/09",-4584
"2025/06/05","住友金属鉱山","5713","東証",信用返済売,"6ヶ月"," 特定 ","申告",400,3329,337,--,"2025/06/09",-17937
"2025/06/05","ジャパンエンジンコーポレーション","6016","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,4877.5,117,--,"2025/06/09",18633
"2025/06/05","ジャパンエンジンコーポレーション","6016","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,4877.5,117,--,"2025/06/09",18633
"2025/06/05","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7772.8,48,--,"2025/06/09",5042
"2025/06/05","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7772.8,48,--,"2025/06/09",5042
"2025/06/05","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14365.4,89,--,"2025/06/09",8951
"2025/06/05","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14375.9,89,--,"2025/06/09",10001
"2025/06/05","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14376.7,89,--,"2025/06/09",10081
"2025/06/05","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14173.1,88,--,"2025/06/09",222
"2025/06/05","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14365.3,89,--,"2025/06/09",8941
"2025/06/05","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14376.9,89,--,"2025/06/09",10101
"2025/06/05","ローム","6963","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1718.5,10,--,"2025/06/09",-340
"2025/06/05","ローム","6963","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1718.5,10,--,"2025/06/09",-330
"2025/06/05","ローム","6963","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1718.5,10,--,"2025/06/09",-310
"2025/06/05","ローム","6963","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1718.5,10,--,"2025/06/09",-320
"2025/06/05","ローム","6963","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1718.5,32,--,"2025/06/09",-1052
"2025/06/05","ローム","6963","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1718.5,32,--,"2025/06/09",-1052
"2025/06/05","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,2333,58,--,"2025/06/09",-658
"2025/06/05","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,2334.1,58,--,"2025/06/09",-548
"2025/06/05","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2334.4,58,--,"2025/06/09",-518
"2025/06/05","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,2334.6,58,--,"2025/06/09",-498
"2025/06/05","名村造船所","7014","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,2334,116,--,"2025/06/09",-1116
"2025/06/05","名村造船所","7014","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,2334.4,116,--,"2025/06/09",-1036
"2025/06/05","名村造船所","7014","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,2334.5,116,--,"2025/06/09",-1016
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",300,1159.5,87,--,"2025/06/09",-1557
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1159.5,29,--,"2025/06/09",-519
"2025/06/05","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1159.7,29,--,"2025/06/09",-489
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1159.7,29,--,"2025/06/09",-499
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1159.5,29,--,"2025/06/09",-529
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",300,1159.5,87,--,"2025/06/09",-2337
"2025/06/05","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1159.6,29,--,"2025/06/09",-509
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1159,29,--,"2025/06/09",-819
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1159,29,--,"2025/06/09",-819
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1159,29,--,"2025/06/09",-809
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1159,29,--,"2025/06/09",-809
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",1100,1159.5,320,--,"2025/06/09",-8570
"2025/06/05","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1159,58,--,"2025/06/09",-1638
"2025/06/05","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,1159.6,58,--,"2025/06/09",-998
"2025/06/05","アサカ理研","5724","東証",信用新規買,"6ヶ月"," 特定 ","--",500,1174,--,--,"2025/06/09",--
"2025/06/05","アサカ理研","5724","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1195,--,--,"2025/06/09",--
"2025/06/05","アサカ理研","5724","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1196,--,--,"2025/06/09",--
"2025/06/05","アサカ理研","5724","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1197,--,--,"2025/06/09",--
"2025/06/05","アサカ理研","5724","東証",信用新規買,"6ヶ月"," 特定 ","--",200,1195,--,--,"2025/06/09",--
"2025/06/05","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,7721.9,--,--,"2025/06/09",--
"2025/06/05","アドバンテスト","6857","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,7721.9,--,--,"2025/06/09",--
"2025/06/05","アドバンテスト","6857","東証",信用新規買,"6ヶ月"," 特定 ","--",100,7722,--,--,"2025/06/09",--
"2025/06/05","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",100,14275,--,--,"2025/06/09",--
"2025/06/05","レーザーテック","6920","東証",信用新規買,"6ヶ月"," 特定 ","--",700,14275,--,--,"2025/06/09",--
"2025/06/05","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14170,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.6,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.7,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.5,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",300,1721.9,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1721.8,--,--,"2025/06/09",--
"2025/06/05","ローム","6963","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",300,1721.9,--,--,"2025/06/09",--
"2025/06/05","データセクション","3905","PTS（X）",信用返済買,"日計りH"," 特定 ","申告",100,1819.9,144,--,"2025/06/09",25466
"2025/06/05","データセクション","3905","PTS（X）",信用返済買,"日計りH"," 特定 ","申告",100,1809.5,144,--,"2025/06/09",26506
"2025/06/05","データセクション","3905","PTS（X）",信用返済買,"日計りH"," 特定 ","申告",100,1823.9,144,--,"2025/06/09",23866
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1964,5,--,"2025/06/09",905
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1964,5,--,"2025/06/09",905
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1964,5,--,"2025/06/09",895
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1937,5,--,"2025/06/09",605
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",200,1964,11,--,"2025/06/09",1789
"2025/06/05","センコーグループホールディングス","9069","PTS（O）",信用返済買,"6ヶ月"," 特定 ","申告",100,1956.8,5,--,"2025/06/09",1105
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,1956.7,5,--,"2025/06/09",1125
"2025/06/05","センコーグループホールディングス","9069","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,1956.8,5,--,"2025/06/09",1095
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1957,5,--,"2025/06/09",1085
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1957,5,--,"2025/06/09",1085
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",300,1937,17,--,"2025/06/09",1483
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1936,5,--,"2025/06/09",695
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1936,5,--,"2025/06/09",725
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1937,5,--,"2025/06/09",615
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1937,5,--,"2025/06/09",615
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1936,5,--,"2025/06/09",695
"2025/06/05","センコーグループホールディングス","9069","東証",信用返済買,"6ヶ月"," 特定 ","申告",100,1936,5,--,"2025/06/09",705
"2025/06/06","トーセイ","8923","東証",信用新規売,"6ヶ月"," 特定 ","--",200,2853,--,--,"2025/06/10",--
"2025/06/06","トーセイ","8923","PTS（O）",信用新規売,"6ヶ月"," 特定 ","--",100,2853,--,--,"2025/06/10",--
"2025/06/06","トーセイ","8923","PTS（X）",信用新規売,"6ヶ月"," 特定 ","--",200,2853,--,--,"2025/06/10",--
"2025/06/06","オリエンタルランド","4661","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,3272.6,20,--,"2025/06/10",840
"2025/06/06","オリエンタルランド","4661","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3272.5,20,--,"2025/06/10",830
"2025/06/06","オリエンタルランド","4661","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3272.5,20,--,"2025/06/10",860
"2025/06/06","三菱製鋼","5632","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1671.3,10,--,"2025/06/10",-970
"2025/06/06","三菱製鋼","5632","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1673,10,--,"2025/06/10",-910
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1671.1,10,--,"2025/06/10",-1000
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1673,10,--,"2025/06/10",-910
"2025/06/06","三菱製鋼","5632","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1671.4,10,--,"2025/06/10",-950
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1673.4,10,--,"2025/06/10",-870
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1671.3,10,--,"2025/06/10",-960
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1673.1,10,--,"2025/06/10",-900
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1673,10,--,"2025/06/10",-910
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1670,31,--,"2025/06/10",-3331
"2025/06/06","三菱製鋼","5632","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1671.4,10,--,"2025/06/10",-940
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,1672,21,--,"2025/06/10",-2021
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1671,10,--,"2025/06/10",-1010
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",300,1671,31,--,"2025/06/10",-3331
"2025/06/06","三菱製鋼","5632","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,1671,10,--,"2025/06/10",-1010
"2025/06/06","住友金属鉱山","5713","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3370.1,20,--,"2025/06/10",2620
"2025/06/06","トーヨーカネツ","6369","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3860.5,24,--,"2025/06/10",-974
"2025/06/06","トーヨーカネツ","6369","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3875.5,119,--,"2025/06/10",5531
"2025/06/06","アドバンテスト","6857","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,7853.2,96,--,"2025/06/10",13024
"2025/06/06","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7865,48,--,"2025/06/10",6202
"2025/06/06","アドバンテスト","6857","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,7874.4,96,--,"2025/06/10",15154
"2025/06/06","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",200,7865,97,--,"2025/06/10",12383
"2025/06/06","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,7865,96,--,"2025/06/10",14214
"2025/06/06","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14446.2,89,--,"2025/06/10",7321
"2025/06/06","レーザーテック","6920","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,14446.4,89,--,"2025/06/10",6351
"2025/06/06","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14446.2,178,--,"2025/06/10",16942
"2025/06/06","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14460.4,178,--,"2025/06/10",18362
"2025/06/06","レーザーテック","6920","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,14385.3,178,--,"2025/06/10",10852
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",1200,149.1,11,--,"2025/06/10",-4691
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",2200,149.3,21,--,"2025/06/10",-8161
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,149.4,1,--,"2025/06/10",-701
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（J）",信用返済売,"6ヶ月"," 特定 ","申告",100,149.2,--,--,"2025/06/10",-380
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",300,149.4,2,--,"2025/06/10",-1082
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",700,149.4,6,--,"2025/06/10",-2526
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,149.4,1,--,"2025/06/10",-701
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,149.2,--,--,"2025/06/10",-380
"2025/06/06","阪和興業","8078","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,5280,165,--,"2025/06/10",-2765
"2025/06/06","三信電気","8150","東証",信用返済売,"無期限"," 特定 ","申告",200,2289,132,--,"2025/06/10",-1532
"2025/06/06","三信電気","8150","東証",信用返済売,"無期限"," 特定 ","申告",300,2290,198,--,"2025/06/10",-1998
"2025/06/06","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1185.7,7,--,"2025/06/10",13
"2025/06/06","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1185.6,7,--,"2025/06/10",3
"2025/06/06","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,1185.7,14,--,"2025/06/10",26
"2025/06/06","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,1185.6,7,--,"2025/06/10",3
"2025/06/06","澁澤倉庫","9304","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",100,3921.5,121,--,"2025/06/10",3079
"2025/06/06","オリエンタルランド","4661","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3263.7,--,--,"2025/06/10",--
"2025/06/06","オリエンタルランド","4661","東証",信用新規買,"6ヶ月"," 特定 ","--",200,3264,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1680.7,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1680.8,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,1680.8,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1681,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","東証",信用新規買,"6ヶ月"," 特定 ","--",500,1681,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","東証",信用新規買,"6ヶ月"," 特定 ","--",1000,1682,--,--,"2025/06/10",--
"2025/06/06","三菱製鋼","5632","PTS（J）",信用新規買,"6ヶ月"," 特定 ","--",100,1680.9,--,--,"2025/06/10",--
"2025/06/06","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3343.7,--,--,"2025/06/10",--
"2025/06/06","住友金属鉱山","5713","東証",信用新規買,"6ヶ月"," 特定 ","--",600,3344,--,--,"2025/06/10",--
"2025/06/06","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3343.8,--,--,"2025/06/10",--
"2025/06/06","住友金属鉱山","5713","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,3343.9,--,--,"2025/06/10",--
"2025/06/06","住友金属鉱山","5713","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,3343.7,--,--,"2025/06/10",--
"2025/06/06","トーヨーカネツ","6369","東証",信用新規買,"6ヶ月"," 特定 ","--",100,3870,--,--,"2025/06/10",--
"2025/06/06","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7847,--,--,"2025/06/10",--
"2025/06/06","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7874.6,--,--,"2025/06/10",--
"2025/06/06","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,7802.6,--,--,"2025/06/10",--
"2025/06/06","アドバンテスト","6857","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,7802.5,--,--,"2025/06/10",--
"2025/06/06","アドバンテスト","6857","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,7874.7,--,--,"2025/06/10",--
"2025/06/06","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14382,--,--,"2025/06/10",--
"2025/06/06","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14469.5,--,--,"2025/06/10",--
"2025/06/06","レーザーテック","6920","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,14474.1,--,--,"2025/06/10",--
"2025/06/06","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14473.8,--,--,"2025/06/10",--
"2025/06/06","レーザーテック","6920","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",100,14372.1,--,--,"2025/06/10",--
"2025/06/06","スリー・ディー・マトリックス","7777","東証",信用新規買,"6ヶ月"," 特定 ","--",4600,153,--,--,"2025/06/10",--
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",200,152.9,--,--,"2025/06/10",--
"2025/06/06","スリー・ディー・マトリックス","7777","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,152.9,--,--,"2025/06/10",--
"2025/06/06","三菱倉庫","9301","東証",信用新規買,"6ヶ月"," 特定 ","--",2600,1185.5,--,--,"2025/06/10",--
"2025/06/06","三菱倉庫","9301","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,1185.5,--,--,"2025/06/10",--
"2025/06/06","三菱倉庫","9301","東証",信用新規買,"6ヶ月"," 特定 ","--",100,1186,--,--,"2025/06/10",--
"2025/06/06","三菱倉庫","9301","PTS（O）",信用新規買,"6ヶ月"," 特定 ","--",200,1185.5,--,--,"2025/06/10",--
"2025/06/06","トーセイ","8923","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2734.9,8,--,"2025/06/10",11802
"2025/06/06","トーセイ","8923","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2738,8,--,"2025/06/10",11492
"2025/06/06","トーセイ","8923","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2718.2,8,--,"2025/06/10",13472
"2025/06/06","トーセイ","8923","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2717.7,8,--,"2025/06/10",13522
"2025/06/06","トーセイ","8923","PTS（X）",信用返済買,"6ヶ月"," 特定 ","申告",100,2737.9,8,--,"2025/06/10",11502
"2025/06/09","メタプラネット","3350","東証",信用新規売,"日計りH"," 特定 ","--",300,1573,--,--,"2025/06/11",--
"2025/06/09","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2181,--,--,"2025/06/11",--
"2025/06/09","データセクション","3905","東証",信用新規売,"日計りH"," 特定 ","--",100,2180,--,--,"2025/06/11",--
"2025/06/09","大塚ホールディングス","4578","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",200,7399,92,--,"2025/06/11",4108
"2025/06/09","ディスコ","6146","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,33140,207,--,"2025/06/11",-1027
"2025/06/09","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8314,98,--,"2025/06/11",43842
"2025/06/09","アドバンテスト","6857","東証",信用返済売,"6ヶ月"," 特定 ","申告",100,8314,98,--,"2025/06/11",46602
"2025/06/09","レーザーテック","6920","東証",信用返済売,"無期限"," 特定 ","申告",100,14890,85,--,"2025/06/11",5915
"2025/06/09","三菱倉庫","9301","東証",信用返済売,"6ヶ月"," 特定 ","申告",800,1176.5,118,--,"2025/06/11",-7318
"2025/06/09","三菱倉庫","9301","PTS（X）",信用返済売,"6ヶ月"," 特定 ","申告",400,1176.5,59,--,"2025/06/11",-3659
"2025/06/09","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",100,1176.6,14,--,"2025/06/11",-904
"2025/06/09","三菱倉庫","9301","PTS（O）",信用返済売,"6ヶ月"," 特定 ","申告",200,1176.5,29,--,"2025/06/11",-1829
"2025/06/09","大塚ホールディングス","4578","東証",信用新規買,"6ヶ月"," 特定 ","--",200,7378,--,--,"2025/06/11",--
"2025/06/09","ディスコ","6146","PTS（X）",信用新規買,"6ヶ月"," 特定 ","--",100,33148.2,--,--,"2025/06/11",--
